echinacea,melatonin,fever,vacation
echinacea,stjohnswort,fever,family_guy
echinacea,valerian,fever,wore_off
echinacea,melatonin,nausea,woman
echinacea,stjohnswort,nausea,beloved
echinacea,valerian,nausea,include
echinacea,melatonin,sore_throat,label
echinacea,stjohnswort,sore_throat,goldenseal
echinacea,valerian,sore_throat,be
echinacea,melatonin,headache,remedies
echinacea,stjohnswort,headache,loads
echinacea,valerian,headache,adderall
echinacea,melatonin,insomnia,wideawake
echinacea,stjohnswort,insomnia,beloved
echinacea,valerian,insomnia,tv
